id_signal,categorie,date_evenement,organisation_concernee,resume_neutre,id_source_exacte,reference_exacte,passage_justificatif,nature_information,niveau_confiance,niveau_confidentialite,droits_reutilisation,statut_validation,statut_doublon,statut_contradiction,date_extraction,extracteur,notes,perspective_corpus,theme,sous_theme,niveau_valeur,type_signal_demande,domaine_service,capacite_operationnelle,modele_economique,segment_client,horizon,auteur_idee,statut_public_ou_entretien
SIG-PUB-IRONIE-003,Logique d’assemblage / packaging,45908.5,IRONIE Expertise Cybersécurité,"SOC360 est présenté autour de GravityZone MSP avec des options EPP/EDR, patch management, XDR et MDR/SOC incluant traitement, corrélation et escalade des alertes qualifiées.",SRC-PUB-IRONIE-001,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_securite-managee.html,"GravityZone MSP Solution de protection des postes de travail et serveurs, ainsi que de votre environnement Microsoft Active Directory, Entra et Office365 (Exchange Online, SharePoint Online, OneDrive). La solution comprend les options suivantes : EPP + EDR : antivirus et télémétrie des endpoints Patch management : gestion automatisée des mises à jour XDR : télémétrie messagerie, cloud, réseau MDR + SOC : traitement des incidents, corrélation, escalade des alertes qualifiées",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas assimiler la présence de GravityZone à un SOC propre IRONIE.,DEMANDE_MSP,SOC / MDR,Socle Bitdefender GravityZone MSP,Valeur analytique forte,Choix ou relation technologique,SOC / MDR,Supervision / monitoring; Support / escalade; Commercialisation / contractualisation,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-004,Organisation du support,45908.5,IRONIE Expertise Cybersécurité,"Le niveau 1 ouvre un ticket, réalise un premier diagnostic et cherche à restaurer le service, puis escalade si l’incident dépasse ses compétences.",SRC-PUB-IRONIE-001,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_securite-managee.html,"La tâche de l’intervenant consiste à établir un premier diagnostic de l’incident technique et à résoudre les incidents pour une restauration du service dans les meilleurs délais. Concrètement, le technicien ouvre un ticket résumant vos problèmes et le diagnostic de solutions à apporter selon lui. Si l’incident dépasse ses compétences, le ticket est escaladé au niveau de support supérieur.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,"Outil, délais et taux de résolution non publiés.",DEMANDE_MSP,Support,Niveau 1 et escalade,Valeur analytique forte,Capacité opérationnelle du MSP,Vulnérabilités / exposition,Support / escalade; Multi-environnement / multi-éditeurs; Capacité humaine / compétences,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-005,Organisation du support,45908.5,IRONIE Expertise Cybersécurité,"Le niveau 2 vise à identifier et corriger les causes d’erreurs récurrentes, avec escalade au niveau supérieur si la demande n’est pas résolue.",SRC-PUB-IRONIE-001,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_securite-managee.html,"L’objectif du technicien ou de l’ingénieur qui intervient est d’identifier et de corriger les sources d’erreurs récurrentes. Dans le cas où ils ne peuvent pas résoudre la demande, cette dernière est escaladée au niveau de support supérieur.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Part des tickets et délais non publiés.,DEMANDE_MSP,Support,Niveau 2 et problèmes récurrents,Valeur analytique forte,Capacité opérationnelle du MSP,Multi-domaine,Support / escalade,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-006,Organisation du support,45908.5,IRONIE Expertise Cybersécurité,"Le niveau 3 mobilise des ingénieurs, administrateurs et architectes spécialisés pour les demandes ou incidents de complexité élevée.",SRC-PUB-IRONIE-001,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_securite-managee.html,"Le dernier niveau de support est composé d’ingénieurs, d’administrateurs et d’architectes systèmes et réseaux spécialisés dans un domaine en particulier : architecture systèmes et réseaux, cybersécurité, gestion de l’Active Directory… Il intervient uniquement lorsque son expertise est requise pour résoudre des demandes ou incidents à la complexité élevée.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Effectifs et disponibilité non publiés.,DEMANDE_MSP,Support,Niveau 3 spécialisé,Valeur analytique forte,Capacité opérationnelle du MSP,Multi-domaine,Support / escalade; Co-délivrance / réseau; Capacité humaine / compétences,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-007,Relation technologique,45908.5,IRONIE Expertise Cybersécurité,Le TAM est présenté comme une expertise maximale sur une technologie avec des liens privilégiés vers l’éditeur pour sept marques citées.,SRC-PUB-IRONIE-001,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_securite-managee.html,"La prestation de responsable technique de compte permet d’avoir l’expertise maximale sur une technologie, avec des liens privilégiés avec l’éditeur. Nous pouvons vous proposer ceci pour : Fortinet, Palo Alto, Stormshield, PulseSecure, F5, InWebo, Wallix.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,La nature contractuelle des liens privilégiés n’est pas précisée.,DEMANDE_MSP,Support,TAM et escalade éditeur,Valeur analytique forte,Choix ou relation technologique,Support / infogérance,Capacité humaine / compétences,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-009,Capacité opérationnelle,45908.5,IRONIE Expertise Cybersécurité,"DMARC360 combine une implémentation menée avec le client, une surveillance continue des domaines et des points réguliers sur les non-conformités.",SRC-PUB-IRONIE-001,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_securite-managee.html,"Nous vous proposons d’implémenter avec vous tous les mécanismes modernes, les bonnes pratiques, vous permettant aussi d’émaliorer la dévliverabilité de vos emails vers vos destinataires (clients, fournisseurs, partenaires). Ainsi démystifiés, le SPF , DKIM et DMARC seront compris et utilisés à bon escient. Tout comme DNSSEC ou MTA-STS. Nous opérons ensuite un service de surveillance continue de vos noms de domaine, et faisons des points réguliers avec vous sur les non-conformités.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,La couverture humaine et les SLA ne sont pas publiés.,DEMANDE_MSP,Messagerie,DMARC managé,Valeur analytique forte,Capacité opérationnelle du MSP,Messagerie / domaines,Opération continue / 24/7; Supervision / monitoring,Abonnement / service récurrent,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-010,Organisation du support,45937.5,IRONIE Expertise Cybersécurité,Les clients sous contrat peuvent utiliser un portail dédié ou appeler le support par téléphone pendant les horaires d’ouverture.,SRC-PUB-IRONIE-003,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_contact-support.html,Les clients sous contrat peuvent se connecter à notre portail dédié https://support.ironie.fr Ou appeler le support par téléphone aux horaires d’ouverture au 02 85 52 54 45,Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,"La page publie 9h–18h pour les horaires de bureau, mais son applicabilité exacte au support doit être validée ; aucun SLA hors horaires n’est publié.",DEMANDE_MSP,Support,Canaux et horaires,Valeur analytique forte,Capacité opérationnelle du MSP,Support / infogérance,Support / escalade; Commercialisation / contractualisation; Échelle opérationnelle,Contrat / accord-cadre,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-011,Recrutement / compétences,45903.5,IRONIE Expertise Cybersécurité,"IRONIE recherchait un ingénieur sécurité et réseaux expérimenté combinant avant-vente, delivery et support N2+.",SRC-PUB-IRONIE-004,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_recrutement.html,"Pour notre développement, nous recherchons un ingénieur expérimenté, ayant déjà travaillé plusieurs années chez des intégrateurs, avec le sens client, et des capacités en avant-vente, delivery, support N2+.",Fait démontré,Élevée — preuve primaire directe,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Poste encore ouvert et recrutement effectif à confirmer.,DEMANDE_MSP,Recrutement,Support N2+ et delivery,Valeur analytique forte,Information de contexte,Réseau / sécurité périmétrique,Support / escalade; Co-délivrance / réseau; Capacité humaine / compétences,Forfait par poste,Non établi,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-012,Évolution de service / organisation,45903.5,IRONIE Expertise Cybersécurité,"IRONIE recherchait un chef de projet capable de recueillir les besoins clients, organiser les projets et planifier le travail des ingénieurs experts.",SRC-PUB-IRONIE-004,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_recrutement.html,Vos atouts : savoir recueillir les besoins clients ; organiser les phases des projets ; planifier le travail de nos ingénieurs experts ; animer des réunions ; communiquer et veiller à la satisfaction de nos clients.,Fait démontré,Élevée — preuve primaire directe,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Poste encore ouvert et recrutement effectif à confirmer.,DEMANDE_MSP,Recrutement,Pilotage du delivery,Valeur analytique forte,Évolution de service ou d’organisation,Multi-domaine,Capacité humaine / compétences; Échelle opérationnelle,Forfait par poste,Non établi,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-013,Évolution de service / organisation,45907.5,IRONIE Expertise Cybersécurité,"La direction est présentée comme collégiale entre trois directeurs couvrant Intégration et Services, Solutions et Achats, ainsi que Conseil et Sécurité Managée.",SRC-PUB-IRONIE-002,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_entreprise.html,Guillaume T Président Directeur Intégration & Services Yannick Directeur Solutions & Achats Guillaume V Directeur Général Directeur Conseil & Sécurité Managée,Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne prouve pas la taille des équipes rattachées.,DEMANDE_MSP,Organisation,Séparation des responsabilités,Information de contexte,Évolution de service ou d’organisation,Conseil / pilotage,Pilotage / gouvernance; Intégration / déploiement,Forfait par poste,Non établi,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-014,Évolution de service / organisation,45907.5,IRONIE Expertise Cybersécurité,"IRONIE publie cinq implantations à Nantes, Vannes, Orléans, Caen et Amiens, cohérentes avec un positionnement dans le quart nord-ouest.",SRC-PUB-IRONIE-002,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_entreprise.html,Les agences Pays de la Loire (siège) 8-10 rue du Bois Briand 44300 Nantes nantes@ironie.fr Bretagne 3 rue Camille Claudel 56000 Vannes vannes@ironie.fr Centre-Val de Loire 1 avenue du Champ de Mars 45100 Orléans orleans@ironie.fr Normandie 16 quai Amiral Hamelin 14000 Caen caen@ironie.fr Hauts-de-France 7 place Alphonse Fiquet 80000 Amiens amiens@ironie.fr,Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Présence locale ne prouve pas effectif ou capacité dans chaque agence.,DEMANDE_MSP,Go-to-market,Couverture régionale,Information de contexte,Évolution de service ou d’organisation,Organisation / croissance,Échelle opérationnelle,Non établi,Secteur public,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-015,Évolution de service / organisation,46063.5,IRONIE Expertise Cybersécurité,"IRONIE annonce un référencement Gigalis de quatre ans sur trois lots : audit et pentest, MDR/SOC, et protection des infrastructures et applications.",SRC-PUB-IRONIE-005,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_gigalis-annonce.html,"Cet accord-cadre d’une durée de 4 ans permet aux organisations soumises au code des marchés publics d’accéder plus facilement à nos expertises cybersécurité partout en France. IRONIE est titulaire sur 3 lots clés : 🛡️ Audit, évaluation et tests d’intrusion 🔎 Détection et réponse managées (MDR / SOC) 🔐 Protection des infrastructures et applications",Fait démontré,Élevée — preuve primaire directe,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,"Ne prouve ni commande, ni volume, ni revenu.",DEMANDE_MSP,Go-to-market,Accès au secteur public,Valeur analytique forte,Évolution de service ou d’organisation,Vulnérabilités / exposition,Pilotage / gouvernance; Commercialisation / contractualisation,Contrat / accord-cadre,Secteur public,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-016,Relation technologique,46091.5,IRONIE Expertise Cybersécurité,IRONIE annonce avoir atteint le statut Advanced Partner Fortinet et cite des certifications NSE8/NSE7 ainsi que des spécialisations de déploiement.,SRC-PUB-IRONIE-006,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_advanced-partner-fortinet.html,"Cette évolution vient reconnaître : ✔ le niveau de certification de nos équipes (2x NSE8, 4x NSE7) ; ✔ notre expertise dans le déploiement des solutions Fortinet (spécialisations Datacenter, Cloud, SDWAN, SASE, OT) ; ✔ notre capacité à accompagner les organisations dans la sécurisation de leurs infrastructures.",Fait démontré,Élevée — preuve primaire directe,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,"Aucun volume, exclusivité ou revenu Fortinet déduit.",DEMANDE_MSP,Partenaires,Montée de niveau Fortinet,Valeur analytique forte,Choix ou relation technologique,Certificats / PKI,Intégration / déploiement; Capacité humaine / compétences,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-017,Relation technologique,46189.5,IRONIE Expertise Cybersécurité,IRONIE a publiquement manifesté son intérêt pour rejoindre le collège des partenaires de CyberLig et contribuer aux futurs services du campus.,SRC-PUB-IRONIE-007,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_cyberlig.html,"Chez IRONIE – Cybersecurity Expertise , nous avons souhaité prendre part à cette dynamique collective en manifestant notre intérêt pour rejoindre le collège des partenaires et contribuer à la construction des futurs services du campus.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas présenter IRONIE comme membre actif sans preuve complémentaire.,DEMANDE_MSP,Écosystème régional,CyberLig,Information de contexte,Choix ou relation technologique,Vulnérabilités / exposition,Co-délivrance / réseau,Non établi,Non établi,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-018,Besoin client observable,46189.5,IRONIE Expertise Cybersécurité,"IRONIE déclare accompagner chaque semaine des TPE, PME et ETI confrontées à des menaces et exigences réglementaires comparables à celles des grands groupes sans disposer des mêmes ressources.",SRC-PUB-IRONIE-007,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_cyberlig.html,"Chaque semaine, nous accompagnons des TPE, PME et ETI confrontées à des enjeux de cybersécurité de plus en plus complexes. Entre l’évolution constante des menaces et les nouvelles exigences réglementaires comme #NIS2 ou le #CRA (Cyber Resilience Act), les organisations doivent faire face à des défis comparables à ceux des grands groupes, sans toujours disposer des mêmes ressources.",Déclaration d’un client ou partenaire,Moyenne — étude de cas ou partenaire,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une mesure du marché français.,DEMANDE_MSP,Besoins clients,Contraintes de ressources,Information de contexte,Demande observable du MSP,IAM / accès,Non établi,Non établi,TPE; PME; ETI,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-IRONIE-019,Évolution de service / organisation,46168.5,IRONIE Expertise Cybersécurité,IRONIE présente l’abandon du FortiClient VPN gratuit comme une évolution ouvrant plusieurs alternatives pour ses utilisateurs.,SRC-PUB-IRONIE-008,01_sources_brutes/02_publiques_primaires/2026-07-21_IRONIE_forticlient-options.html,"La tendance est visible depuis quelques temps déjà. Fortinet abandonne le FortiClient gratuit dédié au VPN (dit Free, ou VPN-Only). Vous aviez alors trois alternatives pour cela. Avec une quatrième qui vient poindre.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,"Les MOQ 25/50 décrits dans la source sont des minima produits, pas un tarif ou engagement IRONIE ; l’offre d’accompagnement reste archivée dans la source.",DEMANDE_MSP,Choix technologique,Migration FortiClient,Valeur analytique forte,Évolution de service ou d’organisation,IAM / accès,Non établi,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,IRONIE Expertise Cybersécurité,Public
SIG-PUB-XEFI-CANNES-001,Information de contexte,46217.5,XEFI Cannes,France Num décrit XEFI Cannes comme une structure de 1 ou 2 salariés intervenant à l’échelle départementale.,SRC-PUB-XEFI-CANNES-001,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_francenum.html,Taille 1 ou 2 salariés Périmètre d’intervention Département,Fait démontré,Élevée — preuve primaire directe,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Organisation,Taille observable,Information de contexte,Information de contexte,Organisation / croissance,Échelle opérationnelle,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-002,Mode de commercialisation,46217.5,XEFI Cannes,"XEFI Cannes publie une offre locale couvrant maintenance, cybersécurité, cloud, sauvegarde et support, avec gestion des dossiers d’aide.",SRC-PUB-XEFI-CANNES-001,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_francenum.html,"XEFI Cannes accompagne les TPE et PME des Alpes-Maritimes dans leur transition numérique. Nous proposons des solutions de proximité en maintenance informatique, cybersécurité, cloud, sauvegarde et support. Notre mission : offrir un service réactif, humain et subventionnable, tout en assurant la gestion complète des dossiers d’aide pour simplifier la vie des dirigeants.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Go-to-market,Guichet de proximité et aides,Information de contexte,Commercialisation et packaging,Sauvegarde / PRA,Support / escalade; Commercialisation / contractualisation,Abonnement / service récurrent,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-003,Logique d’assemblage / packaging,46217.5,XEFI Cannes,"L’agence déclare intégrer dans son offre locale firewall UTM, antivirus managé, filtrage web, supervision 24/7 et sauvegarde hybride.",SRC-PUB-XEFI-CANNES-001,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_francenum.html,"Nous intégrons des solutions de cybersécurité (firewall UTM, antivirus managé, filtrage web, supervision 24/7), de sauvegarde hybride (locale et cloud), ainsi que des environnements virtualisés.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Services managés,Bundle cyber et continuité,Valeur analytique forte,Commercialisation et packaging,Sauvegarde / PRA,Opération continue / 24/7; Supervision / monitoring; Intégration / déploiement,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-004,Information de contexte,46217.5,XEFI Cannes,XEFI Cannes présente la gestion complète des dossiers d’aide comme un élément de son accompagnement local.,SRC-PUB-XEFI-CANNES-001,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_francenum.html,"Notre mission : offrir un service réactif, humain et subventionnable, tout en assurant la gestion complète des dossiers d’aide pour simplifier la vie des dirigeants.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Go-to-market,Aides et réduction de friction,Valeur analytique forte,Information de contexte,Multi-domaine,Non établi,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-005,Information de contexte,45657.5,XEFI Cannes,"Une référence France Num attribue à XEFI Cannes un projet combinant serveur dédié, gestion centralisée des postes, pare-feu, sauvegarde hybride et renouvellement du parc.",SRC-PUB-XEFI-CANNES-001,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_francenum.html,Déploiement d’un serveur physique dédié avec gestion centralisée des postes Mise en place d’un pare-feu professionnel Configuration d’un système de sauvegarde hybride Renouvellement complet du parc informatique Mise en conformité avec un plan de relance numérique,Déclaration d’un client ou partenaire,Moyenne — étude de cas ou partenaire,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Clients,Projet local multi-briques,Valeur analytique forte,Information de contexte,Sauvegarde / PRA,Pilotage / gouvernance,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-006,Information de contexte,46224.5,XEFI Cannes,"L’agence publie des horaires de bureau en semaine, avec fermeture le week-end ; ces horaires ne constituent pas un SLA de support.",SRC-PUB-XEFI-CANNES-002,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_agence.html,Lundi 08:30-12:00 13:30-18:00 Mardi 08:30-12:00 13:30-18:00 Mercredi 08:30-12:00 13:30-18:00 Jeudi 08:30-12:00 13:30-18:00 Vendredi 08:30-12:00 13:30-17:00 Samedi Fermé Dimanche Fermé,Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Les horaires du support contractuel et les astreintes restent non établis.,DEMANDE_MSP,Support,Horaires de l’agence,Information de contexte,Information de contexte,Support / infogérance,Support / escalade,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-007,Information de contexte,46224.5,XEFI Cannes,"La page locale commercialise la sécurisation des données dans des datacenters XEFI certifiés, sans attribuer ces infrastructures à l’agence.",SRC-PUB-XEFI-CANNES-002,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI-Cannes_agence.html,"Notre agence XEFI Cannes, située en Provence-Alpes-Côte d’Azur, dans le département Alpes-Maritimes et dans la ville de Vallauris, est votre guichet unique pour tous vos besoins en informatique, bureautique, logiciel, location et vente d’imprimantes, copieurs, messagerie sécurisée et sécurisation de données dans nos datacenters hautement certifiés afin d’améliorer la performance de votre société.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Modèle agence-réseau,Infrastructure mutualisée,Valeur analytique forte,Information de contexte,Cloud / collaboration,Co-délivrance / réseau; Commercialisation / contractualisation,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-008,Capacité opérationnelle,45973.5,XEFI Cannes,XEFI décrit conjointement l’agence de proximité et les experts Datacenters pour la maintenance des infrastructures cloud.,SRC-PUB-XEFI-CANNES-003,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_reseau-national.html,"Non ! Votre agence de proximité ainsi que nos experts Datacenters nous permettent de s’occuper pour vous de la maintenance de vos infrastructures Cloud. Au quotidien, nous vous sécurisons et maintenons, sans actions nécessaires de votre part.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Modèle agence-réseau,Co-délivrance cloud déclarée,Valeur analytique forte,Capacité opérationnelle du MSP,Cloud / collaboration,Co-délivrance / réseau; Capacité humaine / compétences,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-009,Modèle économique,46183.5,XEFI Cannes,Le contrat national de maintenance est présenté comme tout inclus et facturé sous forme de mensualités fixes.,SRC-PUB-XEFI-CANNES-011,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_maintenance-expert.html,"Chez XEFI, nous proposons une maintenance informatique tout inclus : pièces, main-d’œuvre et déplacements inclus. Le tout est proposé sous forme de mensualités fixes, sans frais cachés. Cette approche permet à nos clients de bénéficier d’un service complet, tout en gardant une parfaite visibilité sur leurs dépenses informatiques.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Applicabilité exacte à XEFI Cannes et conditions locales à valider.,DEMANDE_MSP,Packaging,Mensualité fixe tout inclus,Valeur analytique forte,Commercialisation et packaging,Support / infogérance,Commercialisation / contractualisation,Forfait / prix fixe,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-010,Information de contexte,45874.5,XEFI Cannes,"Le catalogue national annonce une intervention sur site entre 4 et 36 heures selon la sévérité, sans preuve d’un engagement identique à Cannes.",SRC-PUB-XEFI-CANNES-004,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_maintenance.html,Intervention sur site en cas de panne majeure (entre 4h et 36h selon la sévérité du problème),Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Support,Délai d’intervention réseau,Information de contexte,Information de contexte,Support / infogérance,Non établi,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
